player_id;name;nationality;position;overall;age;hits;potential;team
252312;Giuseppe Stancampiano;Italy;Arquero;62;33;0;62;Trapani 
252291;Pedro Augusto;Brazil;Medio Centro Defensivo;62;23;0;70;CD Tondela 
252254;Leonardo Lukacevic;Austria;Defensor Izquierdo;62;21;0;71;FC Admira Wacker Mödling 
252247;Zakhele Lepasa;South Africa;Delantero Centro|Media Punta;62;23;0;68;Orlando Pirates 
252240;Alan Soñora;United States;Medio Izquierdo|Medio Centro Ofensivo;62;21;0;76;Independiente 
252170;Ciryack Olivier Dhauholou;Ivory Coast;Delantero Centro;62;23;0;69;Waasland-Beveren 
252119;Philipp Schmiedl;Austria;Defensor Centro;62;23;0;69;SCR Altach 
252027;Aster Vranckx;Belgium;Medio Centro Defensivo|Medio Central;62;17;6;83;KV Mechelen 
252026;Víctor Mora;Mexico;Defensor Izquierdo;62;20;0;68;Pachuca 
251956;Ahmad Toure Ngouyamsa;Cameroon;Defensor Derecho|Defensor Izquierdo;62;19;0;74;Dijon FCO 
251952;Marco Toscano;Italy;Medio Centro Defensivo|Medio Central;62;23;0;74;Chiavari 
251948;Marouan Azarkan;Netherlands;Extremo Izquierdo;62;18;2;81;Feyenoord 
251848;Robert Moldoveanu;Romania;Delantero Centro|Medio Izquierdo;62;21;1;75;Fotbal Club Dinamo Bucure?ti 
251787;Milan Kocic;Slovenia;Defensor Izquierdo|Medio Izquierdo;62;30;0;62;Fotbal Club Voluntari 
251785;Szabolcs Kilyén;Romania;Defensor Derecho;62;22;0;71;Fotbal Club Dinamo Bucure?ti 
251762;Salvatore Elia;Italy;Extremo Derecho|Extremo Izquierdo;62;21;0;71;Castellammare di Stabia 
251736;Anvit Swaminathan;India;Medio Izquierdo|Medio Centro Ofensivo;62;28;2;62;Free Agents 
251727;Hantidev Bhandari;India;Medio Derecho|Medio Izquierdo;62;31;0;62;Free Agents 
251722;Abhimoda Chakraborty;India;Defensor Centro;62;34;0;62;Free Agents 
251684;Jordan Tunnicliffe;England;Defensor Centro;62;26;0;66;Crawley Town 
251683;Ballarin;Spain;Delantero Centro;62;22;0;73;SD Huesca 
251666;Fabian Miesenböck;Austria;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;62;27;0;63;SV Mattersburg 
251655;Romeesh Ivey;Panama;Medio Derecho|Medio Izquierdo;62;26;1;63;Alianza Petrolera 
251629;Justin Lonwijk;Netherlands;Delantero Centro|Medio Central|Medio Centro Ofensivo;62;20;0;75;FC Utrecht 
251596;Amadou Sagna;Senegal;Extremo Derecho|Extremo Izquierdo;62;21;2;73;KV Oostende 
251595;Nikolas Dyhr;Denmark;Defensor Izquierdo;62;19;0;75;FC Midtjylland 
251587;Jeremy;Spain;Defensor Izquierdo|Medio Izquierdo;62;20;0;76;CD Tenerife 
251572;Charles Boli;France;Medio Derecho|Medio Izquierdo;62;21;3;76;Racing Club de Lens 
251545;Darko Churlinov;North Macedonia;Medio Izquierdo|Extremo Izquierdo;62;20;2;81;VfB Stuttgart 
251513;Dinu Graur;Moldova;Defensor Derecho|Medio Derecho;62;25;0;67;Asocia?ia Fotbal Club Astra Giurgiu 
251507;Yeison Carabali;Colombia;Medio Centro Defensivo;62;26;1;66;Cúcuta Deportivo 
251500;Patrick Koronkiewicz;Germany;Defensor Derecho|Extremo Derecho;62;29;0;62;Fußballclub Viktoria Köln 1904 e.V. 
251499;Thomas Sabitzer;Austria;Delantero Centro|Extremo Derecho;62;19;0;76;LASK Linz 
251494;Bartosz Bida;Poland;Delantero Centro|Medio Derecho|Medio Izquierdo;62;19;4;80;Jagiellonia Bialystok 
251493;Abdallah Ali Mohamed;Comoros;Defensor Derecho;62;21;0;74;Olympique de Marseille 
251482;Christian Kinsombi;Germany;Medio Derecho;62;20;0;75;KFC Uerdingen 05 
251429;Fabian Kunze;Germany;Defensor Centro|Medio Centro Defensivo;62;22;1;71;DSC Arminia Bielefeld 
251377;Rodrigo Zalazar;Uruguay;Medio Centro Ofensivo;62;20;0;75;Eintracht Frankfurt 
251363;Emir Azemovic;Montenegro;Defensor Centro;62;23;0;69;RKS Raków Czestochowa SA 
251352;Jacob Shaffelburg;Canada;Medio Izquierdo|Extremo Izquierdo;62;20;0;72;Toronto FC 
251335;Woyo Coulibaly;France;Defensor Izquierdo;62;21;0;75;Havre Athletic Club 
251303;Juan Pablo Passaglia;Argentina;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;62;31;0;62;Fotbal Club Politehnica Ia?i 
251288;Jakov Medic;Croatia;Defensor Centro;62;21;0;72;SV Wehen Wiesbaden 
251246;Emanuel Romero;Argentina;Medio Central;62;28;0;62;Club Atlético Central Córdoba 
251236;Andrei Cordea;Romania;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;62;21;1;72;Asocia?ia Fotbal Club Hermannstadt 
251230;Julian Gölles;Austria;Carrilero Derecho|Extremo Derecho;62;20;0;73;WSG Swarovski Tirol 
251229;Kelvin Yeboah;Ghana;Delantero Centro|Extremo Derecho;62;20;0;76;WSG Swarovski Tirol 
251220;Sandro Neurauter;Austria;Defensor Derecho|Defensor Centro;62;28;0;63;WSG Swarovski Tirol 
251215;Florian Toplitsch;Austria;Medio Central|Medio Centro Ofensivo;62;28;0;62;WSG Swarovski Tirol 
251214;Matías Pato;Argentina;Delantero Centro;62;27;0;62;Club Atlético Central Córdoba 
251197;Kabelo Dlamini;South Africa;Extremo Izquierdo;62;24;2;68;Orlando Pirates 
251166;Reuben Yem;Nigeria;Defensor Derecho;62;22;0;69;KAA Gent 
251088;Kamil Koscielny;Poland;Defensor Centro;62;28;0;64;RKS Raków Czestochowa SA 
251087;Daniel Bartl;Czech Republic;Medio Derecho|Medio Izquierdo;62;31;0;62;RKS Raków Czestochowa SA 
251086;Florin Achim;Romania;Defensor Derecho|Medio Centro Ofensivo;62;29;0;62;Fotbal Club Academica Clinceni 
251045;Vadim Ra?a;Moldova;Medio Centro Defensivo;62;27;0;65;AFC Chindia Târgovi?te 
250997;José Gragera;Spain;Medio Central;62;20;0;76;R. Sporting 
250991;Leon Bell Bell;Cameroon;Defensor Izquierdo;62;23;0;70;1. FC Magdeburg 
250927;Okan Erdogan;Germany;Defensor Centro|Medio Centro Defensivo;62;21;0;71;SC Preußen Münster 
250901;Mehmet Erdem Ugurlu;Turkey;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;62;32;1;62;Gazisehir Gaziantep Futbol Kulübü 
250884;Javi Siverio;Spain;Delantero Centro;62;22;0;70;Real Racing Club 
250850;Anders Hagelskjær;Denmark;Defensor Izquierdo|Defensor Centro;62;23;0;69;Silkeborg IF 
250849;Jan Sobocinski;Poland;Defensor Centro;62;21;0;75;LKS Lódz 
250785;Sebastian Santin;Austria;Carrilero Derecho|Medio Derecho|Extremo Derecho;62;26;0;65;WSG Swarovski Tirol 
250754;Nick Shinton;Belgium;Arquero;62;19;2;80;Club Brugge KV 
250725;Moussa Diarra;France;Defensor Izquierdo|Defensor Centro;62;19;0;76;Toulouse Football Club 
248880;Nesta Guinness-Walker;England;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;62;20;1;75;AFC Wimbledon 
248757;Judicaël Crillon;France;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;62;31;0;62;FC Chambly Oise 
248602;Jacob Greaves;England;Defensor Centro;62;19;1;72;Cheltenham Town 
248547;Ariel Uribe;Chile;Medio Centro Ofensivo;62;21;0;72;CD Antofagasta 
248230;Jonas Carls;Germany;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;62;23;3;71;Fußballclub Viktoria Köln 1904 e.V. 
248202;Elias Ramírez;Spain;Arquero;62;21;0;76;RCD Mallorca 
248199;Valentin Antov;Bulgaria;Defensor Centro|Medio Centro Defensivo;62;19;2;77;Free Agents 
248165;Andrei Ra?iu;Romania;Defensor Derecho;62;22;0;74;Villarreal CF 
248138;Herman Moussaki;Congo;Delantero Centro|Extremo Derecho;62;21;0;72;Stade Malherbe Caen 
248114;Carlo Casap;Romania;Medio Central;62;21;0;73;Fotbal Club Viitorul Constan?a 
248054;Lauren?iu Popescu;Romania;Arquero;62;23;1;69;U Craiova 1948 Club Sportiv 
248005;Andrei Pi?ian;Romania;Defensor Centro;62;24;0;66;AFC Chindia Târgovi?te 
247983;Daniel Tatar;Romania;Defensor Derecho|Defensor Izquierdo;62;32;0;62;Asocia?ia Fotbal Club Hermannstadt 
247944;Catalin Straton;Romania;Arquero;62;30;0;62;Fotbal Club Dinamo Bucure?ti 
247942;Adrian Balan;Romania;Delantero Centro;62;30;0;62;Asocia?ia Fotbal Club Hermannstadt 
247861;Adam Gnezda Cerin;Slovenia;Medio Central;62;21;1;74;1. FC Nürnberg 
247856;Byron Nieto;Chile;Defensor Derecho;62;22;0;72;CD Antofagasta 
247764;Kyle John;England;Defensor Derecho|Medio Derecho;62;19;0;75;Everton 
247761;Louis Carnot;France;Medio Central|Medio Centro Ofensivo;62;19;1;76;En Avant Guingamp 
247721;Tobias Raschl;Germany;Medio Centro Defensivo;62;20;3;79;Borussia Dortmund 
247678;Julian Araujo;United States;Defensor Derecho;62;18;5;79;LA Galaxy 
247639;Emil Cuello;Argentina;Medio Centro Ofensivo;62;23;0;69;LA Galaxy 
247426;Siad Haji;United States;Medio Derecho|Medio Centro Ofensivo;62;20;1;78;San Jose Earthquakes 
247391;Andre Shinyashiki;Brazil;Delantero Centro|Medio Izquierdo|Medio Centro Ofensivo;62;23;0;72;Colorado Rapids 
247376;Anders Jenssen;Norway;Defensor Centro;62;26;0;66;Tromsø IL 
247354;Benji Michel;United States;Delantero Centro;62;22;0;69;Orlando City Soccer Club 
247343;Manasse Mampala;England;Delantero Centro|Extremo Derecho|Extremo Izquierdo;62;20;0;76;Everton 
247252;Diego Carrasco;Chile;Defensor Izquierdo|Defensor Centro;62;25;1;67;Universidad de Chile 
247222;Liu Yi;China PR;Defensor Izquierdo|Defensor Centro;62;31;2;62;Wuhan Zall Professional FC 
247187;Júnior Brumado;Brazil;Delantero Centro;62;21;0;74;Silkeborg IF 
247151;Lucas Ríos;Argentina;Medio Izquierdo;62;22;0;72;Unión de Santa Fe 
247149;Julián Guevara;Colombia;Medio Centro Defensivo|Medio Central;62;28;0;63;Deportivo Pasto 
247140;Josh Benson;England;Medio Centro Defensivo|Medio Central;62;20;6;74;Grimsby Town 
247135;Andrea Hristov;Bulgaria;Defensor Centro;62;21;0;75;Free Agents 
247093;Sebastián Pedroza;Colombia;Medio Centro Defensivo|Medio Central;62;21;0;77;Independiente Santa Fe 
247067;Mohammed Bu Sanda;United Arab Emirates;Arquero;62;25;0;68;Al Ain FC 
247062;Saeed Juma;United Arab Emirates;Defensor Derecho|Defensor Centro;62;22;0;70;Al Ain FC 
247041;Anderson;Brazil;Defensor Derecho|Defensor Centro;62;22;0;69;SCR Altach 
246965;Dixon Rentería;Colombia;Defensor Centro;62;24;0;69;Independiente Santa Fe 
246928;Iván Martín;Spain;Medio Central|Medio Centro Ofensivo;62;21;0;74;Villarreal CF 
246917;Sören Dieckmann;Germany;Defensor Izquierdo;62;24;0;68;SV Sandhausen 
246911;Fredrik Sjølstad;Norway;Defensor Centro|Medio Centro Defensivo;62;26;1;66;Molde FK 
246879;Ousmane Camara;Guinea;Medio Derecho|Medio Izquierdo;62;21;1;76;Vålerenga Fotball 
246874;Robbie Gotts;England;Defensor Derecho|Medio Derecho|Medio Central;62;20;0;77;Leeds United 
246828;Renzo López;Uruguay;Delantero Centro;62;26;0;65;Sagan Tosu 
246809;Marc Aguado;Spain;Medio Central;62;20;6;79;R. Zaragoza 
246802;Arthur Silva;Brazil;Medio Central;62;25;0;67;F.C. Tokyo 
246773;Yuto Iwasaki;Japan;Delantero Centro|Medio Izquierdo|Media Punta;62;22;0;71;Shonan Bellmare 
246763;Ki-Jana Hoever;Netherlands;Defensor Derecho|Defensor Centro;62;18;49;84;Liverpool 
246645;Albert-Nicolas Lottin;France;Medio Centro Defensivo;62;18;5;80;FC Girondins de Bordeaux 
246611;Franco Pérez;Argentina;Delantero Centro;62;21;1;73;Club Atlético Aldosivi 
246557;Lauren?iu Corbu;Romania;Defensor Derecho|Defensor Izquierdo;62;26;0;67;AFC Chindia Târgovi?te 
246433;Karl Söderström;Sweden;Carrilero Derecho|Medio Derecho|Extremo Derecho;62;34;0;62;Falkenbergs FF 
246402;Mads Bidstrup;Denmark;Medio Central;62;19;2;78;RB Leipzig 
246335;Federico Navarro;Argentina;Medio Derecho|Medio Central;62;20;1;79;Club Atlético Talleres 
246323;Ibuki Fujita;Japan;Medio Centro Defensivo|Medio Central;62;29;0;62;Matsumoto Yamaga F.C. 
246297;Himad Abdelli;France;Medio Centro Ofensivo;62;20;1;76;Havre Athletic Club 
246188;Diego Hernández;Mexico;Extremo Izquierdo;62;20;0;74;Club Atlético de San Luis 
246179;Daniël van Kaam;Netherlands;Medio Central;62;20;0;76;FC Groningen 
246175;Luc Ihorst;Germany;Delantero Centro;62;20;1;73;SV Werder Bremen 
246127;Paul Will;Germany;Medio Centro Defensivo;62;21;1;75;FC Bayern München II 
246112;Näis Djouahra;France;Extremo Izquierdo;62;20;2;78;Real Sociedad 
246097;Sergio Gónzalez;Spain;Defensor Centro|Medio Centro Defensivo;62;23;0;70;Cádiz CF 
246078;Christopher Mamengi;Netherlands;Defensor Centro;62;19;0;76;FC Utrecht 
246053;Joseph Gelhardt;England;Delantero Centro|Extremo Derecho|Extremo Izquierdo;62;18;4;82;Wigan Athletic 
246014;Marcos López;Peru;Defensor Izquierdo;62;20;1;74;San Jose Earthquakes 
245865;Stefan Bajic;France;Arquero;62;18;2;81;AS Saint-Étienne 
245812;Kamil Zapolnik;Poland;Medio Derecho;62;27;0;62;Górnik Zabrze 
245774;Otaño;Spain;Arquero;62;25;1;69;CD Tenerife 
245758;Itaitinga;Brazil;Delantero Centro;62;21;0;74;FC Sion 
245745;Rubén Enri;Spain;Delantero Centro;62;22;0;71;UD Almería 
245653;Jordan Murray;Australia;Delantero Centro;62;24;0;68;Central Coast Mariners 
245648;Yeison Tolosa;Colombia;Medio Izquierdo;62;21;1;74;Atlético Bucaramanga 
245635;Dani Sandoval;Spain;Medio Derecho|Medio Izquierdo;62;22;0;74;Levante UD 
245625;Yuya Fukuda;Japan;Medio Derecho|Medio Izquierdo|Medio Central;62;21;0;72;Gamba Osaka 
245566;Alessandro Vogliacco;Italy;Defensor Centro;62;21;0;72;Pordenone 
245556;Ximo Miralles;Spain;Arquero;62;24;0;69;AD Alcorcón 
245544;Tomás Rojas;Paraguay;Medio Centro Defensivo|Medio Derecho;62;23;1;71;Club Sol de América 
245440;Martín Aruga;Argentina;Defensor Izquierdo;62;21;0;74;Patronato 
245436;Seth Paintsil;Ghana;Delantero Centro|Medio Izquierdo;62;24;0;66;FC Admira Wacker Mödling 
245410;Montassar Talbi;Tunisia;Defensor Centro;62;22;1;70;Çaykur Rizespor 
245393;Vangelis Theocharis;Greece;Medio Centro Defensivo|Medio Central;62;22;0;71;Panathinaikos FC 
245370;Ersin Destanoglu;Turkey;Arquero;62;19;1;77;Besiktas JK 
245369;Alpay Çelebi;Turkey;Defensor Centro;62;21;1;76;Kayserispor 
245341;Cole Bassett;United States;Medio Central;62;19;3;80;Colorado Rapids 
245340;Louie Sibley;England;Medio Central|Medio Centro Ofensivo;62;18;0;80;Derby County 
245288;Lukas Gottwalt;Germany;Defensor Centro;62;22;2;72;1. FC Kaiserslautern 
245212;Roberts Uldrikis;Latvia;Delantero Centro;62;22;0;73;FC Sion 
245174;Bruce Anderson;Scotland;Delantero Centro;62;21;1;76;Aberdeen 
245079;Alfio Oviedo;Paraguay;Delantero Centro;62;24;0;67;Club Libertad 
244970;Yohann Magnin;France;Medio Centro Defensivo;62;23;1;70;Clermont Foot 63 
244859;Jonas David;Germany;Defensor Centro|Medio Centro Defensivo;62;20;0;79;FC Würzburger Kickers 
244772;Kevin Velasco;Colombia;Medio Izquierdo;62;23;0;69;Deportivo Cali 
244758;Renzo Paparelli;Argentina;Defensor Centro;62;23;0;73;Club Atlético Talleres 
244755;Mariusz Malec;Poland;Defensor Centro;62;25;1;69;Pogon Szczecin 
244720;Brent Gabriël;Belgium;Arquero;62;21;0;71;Waasland-Beveren 
244695;Amadou Dia Ndiaye;Senegal;Delantero Centro|Extremo Derecho|Extremo Izquierdo;62;20;7;79;FC Sochaux-Montbéliard 
244662;Mattia Trovato;Italy;Medio Central|Medio Centro Ofensivo|Extremo Derecho;62;22;1;74;Livorno 
244660;Michael López;Colombia;Defensor Izquierdo|Medio Centro Defensivo|Medio Izquierdo;62;29;0;62;Atlético Huila 
244634;Simon Sohm;Switzerland;Defensor Centro|Medio Centro Defensivo|Medio Central;62;19;4;82;FC Zürich 
244588;Brandon Baiye;Belgium;Medio Centro Defensivo|Medio Central;62;19;4;75;Clermont Foot 63 
244577;Baselga;Spain;Delantero Centro|Extremo Derecho;62;21;1;76;R. Zaragoza 
244558;Idekel Domínguez;Mexico;Defensor Izquierdo;62;20;1;79;Gallos Blancos de Querétaro 
244529;Arton Zekaj;Kosovo;Medio Centro Defensivo;62;20;2;75;LOSC Lille 
244496;Stefan Peric;Austria;Defensor Centro;62;23;0;69;Wolfsberger AC 
244477;Amir Adouyev;Russia;Medio Centro Ofensivo;62;21;1;79;Montpellier Hérault SC 
244448;Juan Sánchez Purata;Mexico;Defensor Centro;62;22;0;74;Tigres U.A.N.L. 
244435;Jürgen Heil;Austria;Carrilero Derecho|Defensor Derecho|Medio Central|Extremo Derecho;62;23;1;69;TSV Hartberg 
244415;Thomas Rotter;Austria;Defensor Centro;62;28;0;63;TSV Hartberg 
244296;Emil Riis;Denmark;Delantero Centro;62;22;0;70;Randers FC 
244218;Jari De Busser;Belgium;Arquero;62;20;0;73;KAA Gent 
244192;Thomas Isherwood;Sweden;Defensor Izquierdo|Defensor Centro;62;22;0;68;Östersunds FK 
244157;Francis Dady N'Goy;France;Defensor Derecho;62;30;0;62;Rodez Aveyron Football 
244119;Pierre Patron;France;Arquero;62;22;0;69;Le Mans FC 
244116;Harouna Abou Demba;Mauritania;Defensor Derecho;62;28;1;62;Grenoble Foot 38 
244109;Maximilian Krauß;Germany;Delantero Centro|Medio Derecho;62;23;0;69;SpVgg Unterhaching 
244076;Yari Otto;Germany;Medio Central|Medio Centro Ofensivo;62;21;3;75;Eintracht Braunschweig 
244010;Josemi Castañeda;Spain;Medio Centro Defensivo|Medio Central;62;22;0;72;UD Las Palmas 
244005;Endika;Spain;Defensor Izquierdo;62;23;2;69;CA Osasuna 
243996;Samu Manchón;Spain;Medio Derecho|Medio Central|Medio Centro Ofensivo;62;23;0;71;Extremadura UD 
243954;Ahmed Mostafa;Egypt;Medio Derecho|Medio Izquierdo|Extremo Izquierdo;62;22;0;70;Al Adalah Club 
243938;Florian Lapis;France;Defensor Izquierdo;62;26;1;63;Chamois Niortais Football Club 
243921;Jakub Labojko;Poland;Medio Centro Defensivo;62;22;0;73;Slask Wroclaw 
243919;Virgile Pinson;France;Delantero Centro|Extremo Izquierdo;62;24;0;69;Stade de Reims 
243847;Reo Griffiths;England;Delantero Centro;62;20;9;80;Olympique Lyonnais 
243710;Garissone Innocent;France;Arquero;62;20;3;74;Paris Saint-Germain 
243612;Dion Sanderson;England;Defensor Derecho|Defensor Centro;62;20;0;76;Cardiff City 
243608;Ryan Giles;England;Carrilero Izquierdo|Extremo Izquierdo;62;20;1;79;Coventry City 
243572;Maximiliano Villa;Uruguay;Defensor Derecho|Defensor Izquierdo|Defensor Centro;62;23;0;71;SD Ponferradina 
243567;Sam Barratt;England;Medio Derecho|Medio Izquierdo;62;24;0;66;Southend United 
243532;Erik Tallig;Germany;Medio Izquierdo|Medio Central|Medio Centro Ofensivo;62;20;0;73;Chemnitzer FC 
243513;Gabriele Corbo;Italy;Defensor Centro;62;20;2;76;Bologna 
243502;Jakub Bursztyn;Poland;Arquero;62;22;0;71;Pogon Szczecin 
243476;Matías Borgogno;Argentina;Arquero;62;21;0;73;Vélez Sarsfield 
243344;Dominik Lanius;Germany;Defensor Centro;62;23;0;69;Fußballclub Viktoria Köln 1904 e.V. 
243310;Kellyan;Spain;Arquero;62;21;2;71;Málaga CF 
243241;Alessandro Buongiorno;Italy;Defensor Izquierdo|Defensor Centro;62;21;0;77;Trapani 
243123;Yukia Sugita;Japan;Medio Central|Extremo Derecho|Extremo Izquierdo;62;27;0;62;IK Sirius 
243122;Isak Magnusson;Sweden;Carrilero Derecho|Extremo Derecho;62;22;1;75;Kalmar FF 
242921;Agustín Aleo;Argentina;Defensor Izquierdo;62;22;0;73;Argentinos Juniors 
242841;Arvin Appiah;England;Medio Derecho|Medio Izquierdo;62;19;8;82;UD Almería 
242734;Wyatt Omsberg;United States;Defensor Centro;62;24;0;70;Chicago Fire Soccer Club 
242661;Haroune Camara;Saudi Arabia;Delantero Centro;62;22;0;73;Al Ittihad 
242648;Alex Roldan;United States;Defensor Derecho|Medio Derecho;62;24;1;71;Seattle Sounders FC 
242633;Morten Frendrup;Denmark;Medio Centro Defensivo|Medio Central;62;19;0;80;Brøndby IF 
242612;Edward Chilufya;Zambia;Extremo Derecho|Extremo Izquierdo;62;20;2;77;Djurgårdens IF 
242596;Tristan Blackmon;United States;Defensor Derecho|Defensor Centro;62;23;2;68;LAFC 
242594;Daiki Kaneko;Japan;Medio Central;62;21;0;71;Shonan Bellmare 
242556;Federico Arbeláez;Colombia;Defensor Izquierdo;62;23;0;69;Patriotas Boyacá FC 
242547;Jonathan Scherzer;Austria;Defensor Izquierdo|Defensor Centro;62;25;1;67;FC Admira Wacker Mödling 
242512;Adrian Gryszkiewicz;Poland;Defensor Izquierdo;62;20;0;68;Górnik Zabrze 
242482;Emanuel Coronel;Argentina;Defensor Derecho;62;23;1;70;Club Atlético Banfield 
242458;Artem Dovbyk;Ukraine;Delantero Centro|Extremo Derecho;62;23;0;72;SønderjyskE 
242449;Johan Caballero;Colombia;Medio Derecho;62;22;0;74;Atlético Bucaramanga 
242334;Jaylin Lindsey;United States;Defensor Derecho|Defensor Izquierdo;62;20;3;78;Sporting Kansas City 
242256;Eric Calvillo;United States;Medio Central;62;22;0;71;San Jose Earthquakes 
242240;Louis D'Arrigo;Australia;Medio Centro Defensivo|Medio Central;62;18;0;74;Adelaide United 
242223;Abdullah Al Hamdan;Saudi Arabia;Delantero Centro;62;20;0;76;Al Shabab 
242200;Tim Rönning;Sweden;Arquero;62;21;0;72;IF Elfsborg 
242191;Marijan Cavar;Bosnia & Herzegovina;Medio Centro Defensivo|Medio Central;62;22;1;73;Eintracht Frankfurt 
242184;Alfons Amade;Germany;Carrilero Derecho|Defensor Derecho|Medio Centro Defensivo|Extremo Derecho;62;20;1;79;Eintracht Braunschweig 
242117;Abdulrahman Ghareeb;Saudi Arabia;Delantero Centro|Medio Derecho|Medio Izquierdo;62;23;0;71;Al Ahli 
242102;Florian Mayer;Germany;Defensor Centro;62;22;0;73;Borussia Mönchengladbach 
242071;Borja Llarena;Spain;Delantero Centro|Extremo Derecho|Extremo Izquierdo;62;21;2;74;CD Tenerife 
242058;Kai Shibato;Japan;Defensor Centro|Medio Centro Defensivo|Medio Central;62;24;0;67;Urawa Red Diamonds 
241995;Lars Dietz;Germany;Defensor Centro|Medio Centro Defensivo;62;23;0;73;Fußballclub Viktoria Köln 1904 e.V. 
241938;Nasser Al Dawsari;Saudi Arabia;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;62;21;0;70;Al Hilal 
241889;Anthony McDonald;Scotland;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;62;19;4;80;Heart of Midlothian 
241878;Diego Mercado;Argentina;Medio Centro Defensivo|Medio Central;62;23;0;71;Independiente 
241833;Kevin Gutiérrez;Argentina;Medio Central;62;23;0;72;Rosario Central 
241809;Turki Al Ammar;Saudi Arabia;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;62;20;2;77;Al Shabab 
241658;Oliver Šarkic;Montenegro;Delantero Centro|Extremo Derecho|Extremo Izquierdo;62;23;1;72;Burton Albion 
241646;Daniel Butterworth;England;Delantero Centro|Media Punta;62;20;1;76;Blackburn Rovers 
241495;Azzeddine Toufiqui;France;Medio Central|Medio Centro Ofensivo;62;21;0;76;Stade Malherbe Caen 
241477;Callejón;Spain;Medio Centro Defensivo|Medio Central;62;22;0;74;UD Almería 
241392;Erdon Daci;North Macedonia;Delantero Centro|Medio Izquierdo;62;22;0;74;Konyaspor 
241388;Dennis Smarsch;Germany;Arquero;62;21;2;76;Hertha BSC 
241349;Tian Yinong;China PR;Medio Centro Defensivo|Medio Central;62;29;0;62;Jiangsu Suning FC 
241335;Zhang Xiuwei;China PR;Medio Centro Defensivo|Medio Central;62;24;1;69;Guangzhou Evergrande Taobao FC 
241312;Hu Jinghang;China PR;Delantero Centro;62;23;0;68;Wuhan Zall Professional FC 
241311;Ke Zhao;China PR;Carrilero Izquierdo|Medio Izquierdo|Extremo Izquierdo;62;31;0;62;Henan Jianye FC 
241197;Abdulelah Al Amri;Saudi Arabia;Defensor Centro;62;23;1;72;Al Nassr 
241165;Emanuele Cicerelli;Italy;Medio Derecho|Medio Izquierdo|Extremo Izquierdo;62;25;0;65;Salerno 
241164;Jannis Kübler;Germany;Medio Centro Defensivo|Medio Central;62;21;1;77;FC Carl Zeiss Jena 
241102;Michael Lercher;Austria;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;62;24;1;67;SV Mattersburg 
241051;Ahmet Canbaz;Turkey;Medio Izquierdo|Medio Central|Medio Centro Ofensivo;62;22;0;73;Trabzonspor 
241048;Jasse Tuominen;Finland;Delantero Centro|Extremo Derecho;62;24;3;69;BK Häcken 
241040;Timothy Eyoma;England;Defensor Derecho|Defensor Centro;62;20;1;77;Lincoln City 
241027;Braian Galván;Argentina;Delantero Centro|Medio Izquierdo;62;19;2;77;Colón de Santa Fe 
241007;Enzo Ebosse;France;Defensor Izquierdo;62;21;1;72;Le Mans FC 
240906;Bobby Adekanye;Netherlands;Extremo Derecho|Extremo Izquierdo;62;21;5;76;Lazio 
240901;Idrisa Sambú;Portugal;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;62;22;1;70;Spartak Moscow 
240888;Trevor Doornbusch;Netherlands;Arquero;62;21;0;75;SC Heerenveen 
240806;Euan Henderson;Scotland;Delantero Centro|Medio Derecho|Extremo Derecho;62;20;1;76;Heart of Midlothian 
240777;Luca Ranieri;Italy;Defensor Izquierdo|Defensor Centro;62;21;0;77;Ascoli 
240756;Patrick Sussek;Germany;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;62;20;0;76;FC Ingolstadt 04 
240701;Lewis Spence;Scotland;Medio Centro Defensivo|Medio Central;62;24;0;69;Ross County FC 
240675;Nkosingiphile Ngcobo;South Africa;Medio Izquierdo|Medio Centro Ofensivo|Extremo Izquierdo;62;20;0;73;Kaizer Chiefs 
240673;Callum Lang;England;Delantero Centro|Medio Derecho;62;21;1;71;Shrewsbury 
240653;Alasana Manneh;Gambia;Medio Centro Defensivo;62;22;0;72;Górnik Zabrze 
240605;Archie Collins;England;Medio Centro Defensivo|Medio Central;62;20;1;74;Exeter City 
240603;Jake Doyle-Hayes;Republic of Ireland;Medio Central;62;21;1;71;Cheltenham Town 
240583;Charlie Lakin;England;Medio Centro Defensivo|Medio Central;62;21;1;78;Stevenage 
240504;Cristian Ojeda;Argentina;Extremo Derecho|Extremo Izquierdo;62;21;0;74;Club Atlético Talleres 
240451;Jan Niklas Beste;Germany;Defensor Izquierdo;62;21;2;76;FC Emmen 
240449;Maximiliano Cavallotti;Argentina;Arquero;62;35;0;62;Club Atlético Central Córdoba 
